Price,Adj Close,Close,High,Low,Open,Volume
Ticker,AAPL,AAPL,AAPL,AAPL,AAPL,AAPL
Datetime,,,,,,
2025-12-15 14:30:00+00:00,274.1449890136719,274.1449890136719,280.04998779296875,273.6199951171875,280.0,8113962
2025-12-15 15:30:00+00:00,275.510009765625,275.510009765625,275.6404113769531,273.7200012207031,274.1700134277344,3495538
2025-12-15 16:30:00+00:00,274.9200134277344,274.9200134277344,275.69500732421875,274.1499938964844,275.5400085449219,2136284
2025-12-15 17:30:00+00:00,274.0400085449219,274.0400085449219,275.1000061035156,273.7300109863281,274.92498779296875,1992688
2025-12-15 18:30:00+00:00,273.3699951171875,273.3699951171875,274.25,273.0799865722656,274.0199890136719,2430153
2025-12-15 19:30:00+00:00,273.80499267578125,273.80499267578125,273.8424987792969,272.8399963378906,273.3800048828125,2804616
2025-12-15 20:30:00+00:00,274.114990234375,274.114990234375,274.7200012207031,273.5199890136719,273.80999755859375,4104430
2025-12-16 14:30:00+00:00,273.1700134277344,273.1700134277344,274.0299987792969,271.7900085449219,272.82000732421875,4976091
2025-12-16 15:30:00+00:00,272.80999755859375,272.80999755859375,273.82000732421875,272.5,273.1700134277344,2282059
2025-12-16 16:30:00+00:00,273.20001220703125,273.20001220703125,274.2799987792969,272.69000244140625,272.79998779296875,1929804
2025-12-16 17:30:00+00:00,272.1300048828125,272.1300048828125,273.489990234375,271.79998779296875,273.19989013671875,2118531
2025-12-16 18:30:00+00:00,273.56500244140625,273.56500244140625,273.9100036621094,272.135009765625,272.135009765625,2008038
2025-12-16 19:30:00+00:00,274.55999755859375,274.55999755859375,274.79998779296875,273.5400085449219,273.56500244140625,1912589
2025-12-16 20:30:00+00:00,274.4700012207031,274.4700012207031,275.5,274.45001220703125,274.54998779296875,2361847
2025-12-17 14:30:00+00:00,275.4949951171875,275.4949951171875,276.1600036621094,274.8299865722656,275.010009765625,4574850
2025-12-17 15:30:00+00:00,273.489990234375,273.489990234375,275.7300109863281,273.0450134277344,275.4700012207031,3354929
2025-12-17 16:30:00+00:00,272.8699951171875,272.8699951171875,273.489990234375,272.2799987792969,273.489990234375,2372809
2025-12-17 17:30:00+00:00,273.0199890136719,273.0199890136719,273.69000244140625,272.6499938964844,272.8800048828125,1699122
2025-12-17 18:30:00+00:00,273.7850036621094,273.7850036621094,273.9700012207031,272.44000244140625,272.9901123046875,2046363
2025-12-17 19:30:00+00:00,273.65008544921875,273.65008544921875,274.1099853515625,273.57000732421875,273.7699890136719,2167480
2025-12-17 20:30:00+00:00,271.8599853515625,271.8599853515625,273.8699951171875,271.69000244140625,273.6700134277344,5130736
2025-12-18 14:30:00+00:00,270.8999938964844,270.8999938964844,273.6199951171875,266.9599914550781,273.6050109863281,10127086
2025-12-18 15:30:00+00:00,272.29998779296875,272.29998779296875,272.7200012207031,270.80999755859375,270.86199951171875,3659235
2025-12-18 16:30:00+00:00,270.25,270.25,273.16400146484375,269.94000244140625,272.2900085449219,3692916
2025-12-18 17:30:00+00:00,272.6499938964844,272.6499938964844,272.75,270.1199951171875,270.20001220703125,1920512
2025-12-18 18:30:00+00:00,271.3699951171875,271.3699951171875,272.9599914550781,271.0899963378906,272.6700134277344,2108845
2025-12-18 19:30:00+00:00,271.8399963378906,271.8399963378906,271.96990966796875,270.5,271.3699951171875,2747038
2025-12-18 20:30:00+00:00,272.1600036621094,272.1600036621094,273.20001220703125,271.7850036621094,271.8500061035156,2956766
2025-12-19 14:30:00+00:00,272.2250061035156,272.2250061035156,272.7900085449219,271.57000732421875,272.1449890136719,15073318
